driverId,week,hours-logged,miles-logged
39,30,51,2800
66,42,75,3400
22,50,59,2200
75,35,53,600
75,29,77,1300
49,20,59,2000
78,17,63,3000
25,46,55,400
72,42,55,700
14,16,53,200
72,51,66,2600
17,29,51,3400
81,7,51,2900
106,19,60,900
55,51,76,2100
104,10,73,3900
97,49,67,4000
107,40,57,2600
42,21,59,1800
83,23,78,900
20,21,77,4000
25,12,67,1100
96,27,67,3400
41,28,70,0
23,7,50,3000
60,2,62,300
34,12,71,2500
18,7,62,4000
83,34,58,1100
45,3,55,800
12,8,62,3600
62,15,72,1500
52,15,63,3900
73,49,55,1000
88,51,59,700
24,30,51,1300
61,48,54,900
106,1,80,500
31,5,56,1100
98,18,56,2100
38,34,72,4000
34,45,55,2800
11,49,75,300
62,7,61,1000
92,35,79,3200
31,31,55,4000
72,8,62,2300
71,9,62,1900
42,27,68,2700
15,22,71,2300
48,37,74,1000
53,16,52,2400
32,22,53,100
14,27,77,2600
25,35,69,2100
108,22,52,3500
103,38,57,1500
33,49,80,1300
11,33,52,3400
54,2,80,3200
98,5,77,2500
102,38,59,2400
67,27,74,3100
80,8,63,0
103,43,79,2900
10,39,51,2600
72,3,62,2300
93,17,67,3200
51,30,74,200
69,2,73,3500
84,30,79,3500
51,45,56,3900
10,5,53,3600
23,44,76,2900
71,49,60,1400
75,25,66,3100
57,15,56,2500
84,19,54,3100
27,23,75,1800
44,22,58,1600
83,21,67,3000
95,36,78,500
40,31,59,2200
59,32,53,3900
74,45,61,3300
55,18,53,1500
75,1,73,2700
31,3,51,800
51,15,62,1800
45,38,69,2500
94,15,75,1000
49,42,51,2100
104,39,76,1600
19,47,62,100
76,51,75,1200
47,19,76,200
39,30,64,2600
33,30,64,3200
78,37,77,2100
49,12,77,1800
73,19,66,700
24,10,54,2300
72,4,76,3400
90,28,59,1300
64,41,53,1500
54,48,57,2100
104,22,50,2800
104,12,71,200
79,51,72,3400
41,28,71,1000
75,17,59,4000
18,32,51,300
19,12,70,2700
34,46,51,2900
36,3,77,2000
71,12,61,100
83,29,79,900
48,51,57,1700
76,14,72,1700
21,17,52,1200
102,44,76,2800
10,15,53,2600
20,34,54,500
103,50,53,3500
11,1,63,4000
21,22,56,100
12,24,63,1600
68,35,54,4000
91,6,78,2600
40,12,70,3300
79,25,74,3600
57,20,58,1200
76,44,62,3200
17,10,54,600
24,16,79,300
81,39,50,2700
74,31,52,2000
106,23,80,1400
60,18,76,3000
61,38,72,1200
38,33,63,2100
68,49,70,1500
101,2,63,1000
77,25,54,4000
28,7,74,3400
64,49,54,3200
13,10,69,1200
42,12,66,100
101,46,54,4000
12,45,56,3500
102,2,52,2000
73,6,56,2400
66,28,75,2800
54,8,76,1200
55,47,69,3700
77,39,60,1700
55,30,55,3400
102,37,58,2400
53,10,63,1700
58,25,80,700
59,36,71,2200
98,43,73,2300
17,33,53,3200
50,31,57,3900
22,33,54,700
55,36,78,1500
100,27,64,1300
24,9,63,2300
87,14,66,2800
24,38,58,900
97,17,50,1500
28,22,50,1900
74,36,50,1600
68,7,61,400
104,27,75,900
17,42,69,1300
81,5,56,2400
56,15,57,3800
59,13,66,2900
66,3,51,2700
103,8,63,2900
49,11,78,2200
15,43,60,2700
87,46,50,2500
51,6,71,2900
31,6,57,2000
102,19,64,700
66,17,63,3600
81,4,64,2400
44,9,72,900
97,31,66,2700
109,32,69,3400
95,15,55,2400
103,24,74,2800
38,17,75,1200
26,40,60,4000
72,45,61,3300
102,5,70,3500
78,11,64,1500
43,22,67,3800
61,23,68,1500
15,38,58,1300
93,8,80,1400
10,2,74,1600
35,50,70,3500
47,35,69,2400
94,47,79,3900
88,17,77,4000
21,28,64,3300
100,9,52,2600
95,44,64,2500
57,44,51,500
61,34,52,200
74,28,71,200
43,51,64,2700
39,7,76,400
97,9,78,3200
43,30,77,4000
98,49,50,3500
59,1,55,3800
97,37,57,300
39,10,51,500
32,29,68,3600
99,21,71,1300
17,51,62,200
69,30,52,0
54,48,73,2700
12,43,80,3700
100,1,60,0
22,39,64,3000
93,30,59,3600
76,9,69,1100
45,35,70,2200
10,29,53,1000
95,18,58,2900
45,41,79,2000
54,48,68,3800
90,25,76,1100
16,33,72,100
85,30,62,3700
70,14,75,1400
59,26,62,3100
86,19,80,3600
30,17,73,1100
104,32,58,2100
100,14,53,1200
36,18,65,500
70,19,69,3600
62,28,51,100
87,9,76,600
28,52,74,1700
17,25,52,2500
62,31,72,3200
71,33,64,2800
86,43,59,2900
42,23,61,2300
70,4,55,800
65,39,71,1700
109,7,51,1600
103,48,73,1900
109,1,50,3000
89,40,57,3900
35,9,61,0
99,19,52,1300
30,36,79,3500
46,25,52,2100
106,46,53,2000
48,32,60,100
74,14,62,2300
49,32,73,2100
35,37,64,3800
99,29,74,3800
104,12,57,3700
21,4,78,800
104,12,62,200
37,28,62,3300
30,18,71,2900
66,36,80,3200
28,42,66,2600
107,4,74,3100
65,4,66,600
75,40,71,2200
31,50,70,2300
16,40,74,4000
33,44,60,900
52,15,61,900
61,52,63,1200
58,2,69,1200
69,39,78,700
40,52,60,4000
10,27,66,3000
25,19,73,2000
51,35,60,3800
105,12,50,2700
76,35,60,2600
82,44,79,2400
98,41,65,1100
91,27,52,1600
16,26,71,1300
97,36,50,2600
25,45,70,1000
55,36,51,2100
86,31,72,3300
98,23,57,1500
95,42,69,500
43,45,79,2600
90,48,64,3900
51,21,65,1800
83,48,58,3800
50,51,78,3500
86,26,64,600
14,47,79,1900
38,23,65,2600
72,30,61,2600
15,15,69,900
67,26,59,2100
54,2,80,100
57,10,62,500
61,25,50,700
100,39,70,800
71,6,56,1700
81,52,70,1300
93,44,64,3000
82,30,74,2500
24,45,70,500
47,26,70,3500
69,41,50,1200
104,1,67,3600
29,34,60,3300
109,44,57,2400
93,8,54,900
12,17,67,3900
59,15,58,2900
41,23,55,3400
17,11,59,2800
62,35,58,400
62,15,64,1700
24,38,73,3200
10,47,63,1900
91,19,74,400
11,3,50,3800
35,26,69,2900
15,21,66,3000
82,16,65,3500
83,15,72,3900
98,4,65,1600
82,46,73,2200
67,12,72,3000
72,28,76,600
61,5,58,100
56,39,64,600
85,49,53,0
108,4,79,1600
96,31,77,1800
47,36,69,700
101,4,77,1200
105,21,70,2500
39,19,79,2800
59,32,79,0
41,28,77,2800
105,23,50,900
48,2,74,1100
103,40,67,3600
64,44,80,2800
90,38,80,1000
51,15,51,2100
18,35,62,3200
18,15,67,3900
93,2,64,900
49,43,70,2400
10,51,67,100
49,48,53,3200
38,39,69,1600
102,22,58,1300
100,25,72,3500
54,16,61,3500
91,48,73,2200
82,31,61,400
78,31,75,3000
83,50,75,2800
105,47,68,4000
19,32,73,2700
87,1,73,1100
45,50,53,0
40,36,68,1700
21,29,53,2900
98,47,79,3400
68,41,79,2200
66,42,64,3400
48,46,78,1600
82,22,60,900
93,31,78,2300
83,30,68,3900
36,10,59,700
47,37,61,300
91,16,69,1900
14,38,72,2700
64,31,55,400
67,29,80,3200
79,23,79,1100
44,17,76,1300
28,31,60,2700
34,13,67,200
27,49,73,1400
64,42,75,2300
88,24,69,2100
57,40,58,1100
77,6,59,2200
16,43,52,2200
93,1,57,1900
13,1,69,3700
101,35,80,400
77,1,57,1900
35,51,74,1100
45,7,75,3600
51,29,59,1900
107,44,67,2700
61,51,80,1400
79,31,72,1100
16,36,60,1500
47,9,74,400
90,27,79,3400
107,34,67,1700
96,8,78,1300
73,10,58,1800
12,50,75,2500
25,8,78,3300
88,33,60,1000
33,42,56,3800
106,13,71,1500
62,51,56,1100
86,30,51,2800
43,31,54,3200
32,42,53,3400
21,39,73,2400
88,35,66,1000
24,32,55,3800
18,49,68,1200
59,14,80,1500
78,43,65,2500
57,15,78,3900
26,50,80,2700
48,9,80,600
47,29,64,3300
54,38,72,2700
54,27,73,200
56,9,75,1900
38,5,58,1200
106,31,79,1200
80,42,57,3100
33,15,57,3100
14,21,61,3000
44,6,80,2200
77,38,53,3300
106,24,58,400
82,21,79,0
70,10,67,3300
90,45,72,3000
74,38,54,1200
101,17,72,3300
25,29,56,3800
26,21,61,1900
57,1,68,2100
107,6,63,2300
68,29,69,1000
108,24,54,3800
38,27,52,0
97,11,71,1800
99,44,50,3300
68,52,68,3900
68,5,61,2300
72,51,72,2700
60,46,65,1800
104,18,66,1400
82,29,50,500
46,24,78,3100
27,39,72,400
94,14,57,3800
88,47,76,3900
60,21,62,2800
99,29,79,2500
97,29,80,600
101,46,57,200
109,34,67,700
92,11,67,2800
68,28,65,600
103,43,50,2300
76,13,55,2100
104,48,60,3600
27,24,74,3500
17,5,70,1400
81,39,55,900
27,39,67,3800
40,1,76,3900
93,22,57,1300
18,22,60,300
73,14,66,1000
30,36,60,1000
29,49,75,3700
81,22,76,900
68,46,71,1700
49,12,66,600
53,3,60,400
101,48,50,100
95,30,50,1400
27,11,65,3100
100,43,65,700
109,25,63,3700
14,4,66,900
91,27,56,100
107,50,66,3400
48,3,70,700
103,20,79,2100
21,11,79,2600
99,31,60,1100
22,11,55,3000
52,14,58,3600
91,16,74,3500
43,5,60,2000
35,12,56,3000
28,10,67,0
64,31,79,600
107,12,54,2300
41,44,50,3300
65,4,53,3600
60,52,72,600
49,46,74,100
109,42,50,3400
21,38,56,1500
30,29,61,900
86,34,58,1900
20,34,64,200
96,17,80,100
108,38,69,2600
103,15,70,2600
25,33,70,3900
66,20,63,700
86,35,72,3200
68,20,62,3700
69,39,74,1800
97,22,52,2700
99,6,53,2500
23,42,55,3800
21,17,52,500
14,33,58,1000
78,51,71,2800
10,18,54,1400
28,11,76,100
80,6,50,3900
66,52,66,0
74,5,56,1500
49,47,73,1200
108,12,80,3400
100,34,60,800
73,16,60,400
41,19,51,1200
98,50,80,3500
108,24,69,3100
49,24,68,3300
68,38,76,3100
74,3,56,3800
57,42,65,2900
14,10,70,1100
88,30,53,2700
20,40,67,3900
55,27,63,100
91,26,55,300
81,31,51,700
37,23,71,3000
57,6,75,3200
59,25,64,2700
95,24,74,1000
94,31,66,1600
63,6,70,3900
51,38,66,3700
11,21,72,500
34,11,75,3300
28,4,76,1600
80,26,78,1900
44,9,76,600
46,7,51,2500
50,50,61,300
70,24,71,2300
73,40,62,1300
104,52,66,1400
50,36,52,2100
43,40,53,1100
